Region,Dosis,edad,accumulated_vaccinated,start_date
Tarapacá,Segunda,72,1313.0,2021-04-06
Tarapacá,Segunda,73,1218.0,2021-04-06
Tarapacá,Segunda,74,1139.0,2021-04-06
Tarapacá,Segunda,75,967.0,2021-04-06
Tarapacá,Segunda,76,915.0,2021-04-06
Tarapacá,Segunda,77,864.0,2021-04-06
Tarapacá,Segunda,78,757.0,2021-04-06
Tarapacá,Segunda,79,654.0,2021-04-06
Tarapacá,Segunda,80,4659.0,2021-04-06
Valparaíso,Primera,15,2.0,2021-04-06
Valparaíso,Primera,16,956.0,2021-04-06
Valparaíso,Primera,17,1073.0,2021-04-06
Valparaíso,Primera,18,2508.0,2021-04-06
Valparaíso,Primera,19,3362.0,2021-04-06
Valparaíso,Primera,20,4037.0,2021-04-06
Valparaíso,Primera,21,4485.0,2021-04-06
Valparaíso,Primera,22,5232.0,2021-04-06
Valparaíso,Primera,23,5822.0,2021-04-06
Valparaíso,Primera,24,6559.0,2021-04-06
Valparaíso,Primera,25,7087.0,2021-04-06
Valparaíso,Primera,26,7805.0,2021-04-06
Valparaíso,Primera,27,7977.0,2021-04-06
Valparaíso,Primera,28,8431.0,2021-04-06
Valparaíso,Primera,29,8876.0,2021-04-06
Valparaíso,Primera,30,9321.0,2021-04-06
Valparaíso,Primera,31,9480.0,2021-04-06
Valparaíso,Primera,32,9517.0,2021-04-06
Valparaíso,Primera,33,9003.0,2021-04-06
Valparaíso,Primera,34,8943.0,2021-04-06
Valparaíso,Primera,35,8609.0,2021-04-06
Valparaíso,Primera,36,8528.0,2021-04-06
Valparaíso,Primera,37,8651.0,2021-04-06
Valparaíso,Primera,38,9067.0,2021-04-06
Valparaíso,Primera,39,9289.0,2021-04-06
Valparaíso,Primera,40,8810.0,2021-04-06
Valparaíso,Primera,41,8614.0,2021-04-06
Valparaíso,Primera,42,8753.0,2021-04-06
Valparaíso,Primera,43,8575.0,2021-04-06
Valparaíso,Primera,44,8950.0,2021-04-06
Valparaíso,Primera,45,9221.0,2021-04-06
Valparaíso,Primera,46,9499.0,2021-04-06
Valparaíso,Primera,47,9580.0,2021-04-06
Valparaíso,Primera,48,9719.0,2021-04-06
Valparaíso,Primera,49,9740.0,2021-04-06
Valparaíso,Primera,50,10433.0,2021-04-06
Valparaíso,Primera,51,14158.0,2021-04-06
Valparaíso,Primera,52,16359.0,2021-04-06
Valparaíso,Primera,53,17169.0,2021-04-06
Valparaíso,Primera,54,18098.0,2021-04-06
Valparaíso,Primera,55,18503.0,2021-04-06
Valparaíso,Primera,56,19108.0,2021-04-06
Valparaíso,Primera,57,19386.0,2021-04-06
Valparaíso,Primera,58,20043.0,2021-04-06
Valparaíso,Primera,59,19617.0,2021-04-06
Valparaíso,Primera,60,20017.0,2021-04-06
Valparaíso,Primera,61,19294.0,2021-04-06
Valparaíso,Primera,62,19161.0,2021-04-06
Valparaíso,Primera,63,19293.0,2021-04-06
Valparaíso,Primera,64,18265.0,2021-04-06
Valparaíso,Primera,65,18046.0,2021-04-06
Valparaíso,Primera,66,16776.0,2021-04-06
Valparaíso,Primera,67,16731.0,2021-04-06
Valparaíso,Primera,68,15589.0,2021-04-06
Valparaíso,Primera,69,14791.0,2021-04-06
Valparaíso,Primera,70,13885.0,2021-04-06
Valparaíso,Primera,71,13819.0,2021-04-06
Valparaíso,Primera,72,13203.0,2021-04-06
Valparaíso,Primera,73,12601.0,2021-04-06
Valparaíso,Primera,74,11899.0,2021-04-06
Valparaíso,Primera,75,11507.0,2021-04-06
Valparaíso,Primera,76,11002.0,2021-04-06
Valparaíso,Primera,77,9978.0,2021-04-06
Valparaíso,Primera,78,9094.0,2021-04-06
Valparaíso,Primera,79,8542.0,2021-04-06
Valparaíso,Primera,80,61578.0,2021-04-06
Valparaíso,Segunda,15,0.0,2021-04-06
Valparaíso,Segunda,16,20.0,2021-04-06
Valparaíso,Segunda,17,61.0,2021-04-06
Valparaíso,Segunda,18,358.0,2021-04-06
Valparaíso,Segunda,19,649.0,2021-04-06
Valparaíso,Segunda,20,900.0,2021-04-06
Valparaíso,Segunda,21,1169.0,2021-04-06
Valparaíso,Segunda,22,1674.0,2021-04-06
Valparaíso,Segunda,23,2124.0,2021-04-06
Valparaíso,Segunda,24,2850.0,2021-04-06
Valparaíso,Segunda,25,3219.0,2021-04-06
Valparaíso,Segunda,26,3791.0,2021-04-06
Valparaíso,Segunda,27,4025.0,2021-04-06
Valparaíso,Segunda,28,4483.0,2021-04-06
Valparaíso,Segunda,29,4654.0,2021-04-06
Valparaíso,Segunda,30,4807.0,2021-04-06
Valparaíso,Segunda,31,4878.0,2021-04-06
Valparaíso,Segunda,32,4758.0,2021-04-06
Valparaíso,Segunda,33,4392.0,2021-04-06
Valparaíso,Segunda,34,4394.0,2021-04-06
Valparaíso,Segunda,35,4090.0,2021-04-06
Valparaíso,Segunda,36,3956.0,2021-04-06
Valparaíso,Segunda,37,3985.0,2021-04-06
Valparaíso,Segunda,38,4063.0,2021-04-06
Valparaíso,Segunda,39,3999.0,2021-04-06
Valparaíso,Segunda,40,3876.0,2021-04-06
Valparaíso,Segunda,41,3595.0,2021-04-06
Valparaíso,Segunda,42,3576.0,2021-04-06
Valparaíso,Segunda,43,3457.0,2021-04-06
Valparaíso,Segunda,44,3463.0,2021-04-06
Valparaíso,Segunda,45,3566.0,2021-04-06
Valparaíso,Segunda,46,3430.0,2021-04-06
Valparaíso,Segunda,47,3488.0,2021-04-06
Valparaíso,Segunda,48,3402.0,2021-04-06
Valparaíso,Segunda,49,3211.0,2021-04-06
Valparaíso,Segunda,50,3100.0,2021-04-06
Valparaíso,Segunda,51,2992.0,2021-04-06
Valparaíso,Segunda,52,3106.0,2021-04-06
Valparaíso,Segunda,53,3202.0,2021-04-06
Valparaíso,Segunda,54,3413.0,2021-04-06
Valparaíso,Segunda,55,3448.0,2021-04-06
Valparaíso,Segunda,56,6294.0,2021-04-06
Valparaíso,Segunda,57,6711.0,2021-04-06
Valparaíso,Segunda,58,7914.0,2021-04-06
Valparaíso,Segunda,59,8323.0,2021-04-06
Valparaíso,Segunda,60,14594.0,2021-04-06
Valparaíso,Segunda,61,15097.0,2021-04-06
Valparaíso,Segunda,62,15485.0,2021-04-06
Valparaíso,Segunda,63,15946.0,2021-04-06
Valparaíso,Segunda,64,15453.0,2021-04-06
Valparaíso,Segunda,65,16342.0,2021-04-06
Valparaíso,Segunda,66,15298.0,2021-04-06
Valparaíso,Segunda,67,15407.0,2021-04-06
Valparaíso,Segunda,68,14377.0,2021-04-06
Valparaíso,Segunda,69,13742.0,2021-04-06
Valparaíso,Segunda,70,12942.0,2021-04-06
Valparaíso,Segunda,71,12940.0,2021-04-06
Valparaíso,Segunda,72,12356.0,2021-04-06
Valparaíso,Segunda,73,11848.0,2021-04-06
Valparaíso,Segunda,74,11193.0,2021-04-06
Valparaíso,Segunda,75,10876.0,2021-04-06
Valparaíso,Segunda,76,10405.0,2021-04-06
Valparaíso,Segunda,77,9456.0,2021-04-06
Valparaíso,Segunda,78,8550.0,2021-04-06
Valparaíso,Segunda,79,8081.0,2021-04-06
Valparaíso,Segunda,80,57325.0,2021-04-06
Ñuble,Primera,15,0.0,2021-04-06
Ñuble,Primera,16,241.0,2021-04-06
Ñuble,Primera,17,285.0,2021-04-06
Ñuble,Primera,18,822.0,2021-04-06
Ñuble,Primera,19,1118.0,2021-04-06
Ñuble,Primera,20,1142.0,2021-04-06
Ñuble,Primera,21,1314.0,2021-04-06
Ñuble,Primera,22,1513.0,2021-04-06
Ñuble,Primera,23,1707.0,2021-04-06
Ñuble,Primera,24,1923.0,2021-04-06
Ñuble,Primera,25,2007.0,2021-04-06
Ñuble,Primera,26,2145.0,2021-04-06
Ñuble,Primera,27,2245.0,2021-04-06
Ñuble,Primera,28,2425.0,2021-04-06
Ñuble,Primera,29,2432.0,2021-04-06
Ñuble,Primera,30,2519.0,2021-04-06
Ñuble,Primera,31,2576.0,2021-04-06
Ñuble,Primera,32,2532.0,2021-04-06
Ñuble,Primera,33,2522.0,2021-04-06
Ñuble,Primera,34,2542.0,2021-04-06
Ñuble,Primera,35,2436.0,2021-04-06
Ñuble,Primera,36,2436.0,2021-04-06
Ñuble,Primera,37,2396.0,2021-04-06
Ñuble,Primera,38,2619.0,2021-04-06
Ñuble,Primera,39,2644.0,2021-04-06
Ñuble,Primera,40,2615.0,2021-04-06
Ñuble,Primera,41,2471.0,2021-04-06
Ñuble,Primera,42,2409.0,2021-04-06
Ñuble,Primera,43,2530.0,2021-04-06
Ñuble,Primera,44,2488.0,2021-04-06
Ñuble,Primera,45,2791.0,2021-04-06
Ñuble,Primera,46,2997.0,2021-04-06
Ñuble,Primera,47,3092.0,2021-04-06
Ñuble,Primera,48,3302.0,2021-04-06
Ñuble,Primera,49,3459.0,2021-04-06
Ñuble,Primera,50,3996.0,2021-04-06
Ñuble,Primera,51,4468.0,2021-04-06
Ñuble,Primera,52,5068.0,2021-04-06
Ñuble,Primera,53,5196.0,2021-04-06
Ñuble,Primera,54,5370.0,2021-04-06
Ñuble,Primera,55,5449.0,2021-04-06
Ñuble,Primera,56,5503.0,2021-04-06
Ñuble,Primera,57,5510.0,2021-04-06
Ñuble,Primera,58,5532.0,2021-04-06
Ñuble,Primera,59,5538.0,2021-04-06
Ñuble,Primera,60,5930.0,2021-04-06
Ñuble,Primera,61,5505.0,2021-04-06
Ñuble,Primera,62,5447.0,2021-04-06
Ñuble,Primera,63,5378.0,2021-04-06
Ñuble,Primera,64,5214.0,2021-04-06
Ñuble,Primera,65,4937.0,2021-04-06
Ñuble,Primera,66,4852.0,2021-04-06
Ñuble,Primera,67,4786.0,2021-04-06
Ñuble,Primera,68,4469.0,2021-04-06
Ñuble,Primera,69,4052.0,2021-04-06
Ñuble,Primera,70,3938.0,2021-04-06
Ñuble,Primera,71,3781.0,2021-04-06
Ñuble,Primera,72,3734.0,2021-04-06
Ñuble,Primera,73,3534.0,2021-04-06
Ñuble,Primera,74,3278.0,2021-04-06
Ñuble,Primera,75,3137.0,2021-04-06
Ñuble,Primera,76,2825.0,2021-04-06
Ñuble,Primera,77,2661.0,2021-04-06
Ñuble,Primera,78,2520.0,2021-04-06
Ñuble,Primera,79,2321.0,2021-04-06
Ñuble,Primera,80,16013.0,2021-04-06
Ñuble,Segunda,15,0.0,2021-04-06
Ñuble,Segunda,16,5.0,2021-04-06
Ñuble,Segunda,17,8.0,2021-04-06
Ñuble,Segunda,18,132.0,2021-04-06
Ñuble,Segunda,19,274.0,2021-04-06
Ñuble,Segunda,20,269.0,2021-04-06
Ñuble,Segunda,21,359.0,2021-04-06
Ñuble,Segunda,22,475.0,2021-04-06
Ñuble,Segunda,23,689.0,2021-04-06
Ñuble,Segunda,24,908.0,2021-04-06
Ñuble,Segunda,25,1028.0,2021-04-06
Ñuble,Segunda,26,1167.0,2021-04-06
Ñuble,Segunda,27,1296.0,2021-04-06
Ñuble,Segunda,28,1412.0,2021-04-06
Ñuble,Segunda,29,1398.0,2021-04-06
Ñuble,Segunda,30,1477.0,2021-04-06
Ñuble,Segunda,31,1464.0,2021-04-06
Ñuble,Segunda,32,1439.0,2021-04-06
Ñuble,Segunda,33,1387.0,2021-04-06
Ñuble,Segunda,34,1396.0,2021-04-06
Ñuble,Segunda,35,1313.0,2021-04-06
Ñuble,Segunda,36,1260.0,2021-04-06
Ñuble,Segunda,37,1199.0,2021-04-06
Ñuble,Segunda,38,1308.0,2021-04-06
Ñuble,Segunda,39,1274.0,2021-04-06
Ñuble,Segunda,40,1181.0,2021-04-06
Ñuble,Segunda,41,1064.0,2021-04-06
Ñuble,Segunda,42,1010.0,2021-04-06
Ñuble,Segunda,43,1019.0,2021-04-06
Ñuble,Segunda,44,956.0,2021-04-06
Ñuble,Segunda,45,1028.0,2021-04-06
Ñuble,Segunda,46,1077.0,2021-04-06
Ñuble,Segunda,47,1096.0,2021-04-06
Ñuble,Segunda,48,1110.0,2021-04-06
Ñuble,Segunda,49,1104.0,2021-04-06
Ñuble,Segunda,50,1067.0,2021-04-06
Ñuble,Segunda,51,1032.0,2021-04-06
Ñuble,Segunda,52,1120.0,2021-04-06
Ñuble,Segunda,53,1128.0,2021-04-06
Ñuble,Segunda,54,1184.0,2021-04-06
Ñuble,Segunda,55,1324.0,2021-04-06
Ñuble,Segunda,56,1890.0,2021-04-06
Ñuble,Segunda,57,1891.0,2021-04-06
Ñuble,Segunda,58,2091.0,2021-04-06
Ñuble,Segunda,59,2241.0,2021-04-06
Ñuble,Segunda,60,4699.0,2021-04-06
Ñuble,Segunda,61,4529.0,2021-04-06
Ñuble,Segunda,62,4590.0,2021-04-06
Ñuble,Segunda,63,4656.0,2021-04-06
Ñuble,Segunda,64,4541.0,2021-04-06
Ñuble,Segunda,65,4464.0,2021-04-06
Ñuble,Segunda,66,4424.0,2021-04-06
Ñuble,Segunda,67,4407.0,2021-04-06
Ñuble,Segunda,68,4155.0,2021-04-06
Ñuble,Segunda,69,3748.0,2021-04-06
Ñuble,Segunda,70,3667.0,2021-04-06
Ñuble,Segunda,71,3544.0,2021-04-06
Ñuble,Segunda,72,3495.0,2021-04-06
Ñuble,Segunda,73,3337.0,2021-04-06
Ñuble,Segunda,74,3087.0,2021-04-06
Ñuble,Segunda,75,2957.0,2021-04-06
Ñuble,Segunda,76,2657.0,2021-04-06
Ñuble,Segunda,77,2524.0,2021-04-06
Ñuble,Segunda,78,2363.0,2021-04-06
Ñuble,Segunda,79,2170.0,2021-04-06
Ñuble,Segunda,80,14919.0,2021-04-06
Biobío,Primera,15,6.0,2021-04-06
Biobío,Primera,16,1043.0,2021-04-06
Biobío,Primera,17,1121.0,2021-04-06
Biobío,Primera,18,2562.0,2021-04-06
Biobío,Primera,19,3003.0,2021-04-06
Biobío,Primera,20,3372.0,2021-04-06
Biobío,Primera,21,3837.0,2021-04-06
Biobío,Primera,22,4621.0,2021-04-06
Biobío,Primera,23,5694.0,2021-04-06
Biobío,Primera,24,6435.0,2021-04-06
Biobío,Primera,25,6823.0,2021-04-06
Biobío,Primera,26,7308.0,2021-04-06
Biobío,Primera,27,7625.0,2021-04-06
Biobío,Primera,28,8295.0,2021-04-06
Biobío,Primera,29,8701.0,2021-04-06
Biobío,Primera,30,8939.0,2021-04-06
Biobío,Primera,31,9127.0,2021-04-06
Biobío,Primera,32,8772.0,2021-04-06
Biobío,Primera,33,8437.0,2021-04-06
Biobío,Primera,34,8271.0,2021-04-06
Biobío,Primera,35,7893.0,2021-04-06
Biobío,Primera,36,7704.0,2021-04-06
Biobío,Primera,37,7807.0,2021-04-06
Biobío,Primera,38,8162.0,2021-04-06
Biobío,Primera,39,8276.0,2021-04-06
Biobío,Primera,40,7967.0,2021-04-06
Biobío,Primera,41,7864.0,2021-04-06
Biobío,Primera,42,7694.0,2021-04-06
Biobío,Primera,43,7453.0,2021-04-06
Biobío,Primera,44,7730.0,2021-04-06
Biobío,Primera,45,8147.0,2021-04-06
Biobío,Primera,46,8540.0,2021-04-06
Biobío,Primera,47,8850.0,2021-04-06
Biobío,Primera,48,9153.0,2021-04-06
Biobío,Primera,49,9351.0,2021-04-06
Biobío,Primera,50,9983.0,2021-04-06
Biobío,Primera,51,13089.0,2021-04-06
Biobío,Primera,52,14745.0,2021-04-06
Biobío,Primera,53,15572.0,2021-04-06
Biobío,Primera,54,15865.0,2021-04-06
Biobío,Primera,55,16326.0,2021-04-06
Biobío,Primera,56,16319.0,2021-04-06
Biobío,Primera,57,16140.0,2021-04-06
Biobío,Primera,58,16401.0,2021-04-06
Biobío,Primera,59,16476.0,2021-04-06
Biobío,Primera,60,16700.0,2021-04-06
Biobío,Primera,61,15812.0,2021-04-06
Biobío,Primera,62,15306.0,2021-04-06
Biobío,Primera,63,15119.0,2021-04-06
Biobío,Primera,64,14508.0,2021-04-06
Biobío,Primera,65,14259.0,2021-04-06
Biobío,Primera,66,13488.0,2021-04-06
Biobío,Primera,67,13745.0,2021-04-06
Biobío,Primera,68,12518.0,2021-04-06
Biobío,Primera,69,11535.0,2021-04-06
Biobío,Primera,70,10835.0,2021-04-06
Biobío,Primera,71,10333.0,2021-04-06
Biobío,Primera,72,9911.0,2021-04-06
Biobío,Primera,73,9340.0,2021-04-06
Biobío,Primera,74,8936.0,2021-04-06
Biobío,Primera,75,8537.0,2021-04-06
Biobío,Primera,76,7705.0,2021-04-06
Biobío,Primera,77,7182.0,2021-04-06
Biobío,Primera,78,6738.0,2021-04-06
Biobío,Primera,79,6238.0,2021-04-06
Biobío,Primera,80,42848.0,2021-04-06
Biobío,Segunda,15,0.0,2021-04-06
Biobío,Segunda,16,21.0,2021-04-06
Biobío,Segunda,17,21.0,2021-04-06
Biobío,Segunda,18,359.0,2021-04-06
Biobío,Segunda,19,641.0,2021-04-06
Biobío,Segunda,20,702.0,2021-04-06
Biobío,Segunda,21,951.0,2021-04-06
Biobío,Segunda,22,1475.0,2021-04-06
Biobío,Segunda,23,2220.0,2021-04-06
Biobío,Segunda,24,3051.0,2021-04-06
Biobío,Segunda,25,3438.0,2021-04-06
Biobío,Segunda,26,4012.0,2021-04-06
Biobío,Segunda,27,4302.0,2021-04-06
Biobío,Segunda,28,4729.0,2021-04-06
Biobío,Segunda,29,4881.0,2021-04-06
Biobío,Segunda,30,5068.0,2021-04-06
Biobío,Segunda,31,5092.0,2021-04-06
Biobío,Segunda,32,4908.0,2021-04-06
Biobío,Segunda,33,4599.0,2021-04-06
Biobío,Segunda,34,4528.0,2021-04-06
Biobío,Segunda,35,4195.0,2021-04-06
Biobío,Segunda,36,4055.0,2021-04-06
Biobío,Segunda,37,3958.0,2021-04-06
Biobío,Segunda,38,4127.0,2021-04-06
Biobío,Segunda,39,4010.0,2021-04-06
Biobío,Segunda,40,3767.0,2021-04-06
Biobío,Segunda,41,3498.0,2021-04-06
Biobío,Segunda,42,3384.0,2021-04-06
Biobío,Segunda,43,3118.0,2021-04-06
Biobío,Segunda,44,3177.0,2021-04-06
Biobío,Segunda,45,3242.0,2021-04-06
Biobío,Segunda,46,3301.0,2021-04-06
Biobío,Segunda,47,3359.0,2021-04-06
Biobío,Segunda,48,3296.0,2021-04-06
Biobío,Segunda,49,3217.0,2021-04-06
Biobío,Segunda,50,3154.0,2021-04-06
Biobío,Segunda,51,2985.0,2021-04-06
Biobío,Segunda,52,3170.0,2021-04-06
Biobío,Segunda,53,3126.0,2021-04-06
Biobío,Segunda,54,3297.0,2021-04-06
Biobío,Segunda,55,3431.0,2021-04-06
Biobío,Segunda,56,5473.0,2021-04-06
Biobío,Segunda,57,5826.0,2021-04-06
Biobío,Segunda,58,6498.0,2021-04-06
Biobío,Segunda,59,7192.0,2021-04-06
Biobío,Segunda,60,12284.0,2021-04-06
Biobío,Segunda,61,12505.0,2021-04-06
Biobío,Segunda,62,12478.0,2021-04-06
Biobío,Segunda,63,12740.0,2021-04-06
Biobío,Segunda,64,12436.0,2021-04-06
Biobío,Segunda,65,12909.0,2021-04-06
Biobío,Segunda,66,12394.0,2021-04-06
Biobío,Segunda,67,12692.0,2021-04-06
Biobío,Segunda,68,11590.0,2021-04-06
Biobío,Segunda,69,10756.0,2021-04-06
Biobío,Segunda,70,10108.0,2021-04-06
Biobío,Segunda,71,9728.0,2021-04-06
Biobío,Segunda,72,9321.0,2021-04-06
Biobío,Segunda,73,8776.0,2021-04-06
Biobío,Segunda,74,8424.0,2021-04-06
Biobío,Segunda,75,8040.0,2021-04-06
Biobío,Segunda,76,7256.0,2021-04-06
Biobío,Segunda,77,6745.0,2021-04-06
Biobío,Segunda,78,6336.0,2021-04-06
Biobío,Segunda,79,5884.0,2021-04-06
Biobío,Segunda,80,40051.0,2021-04-06
O’Higgins,Primera,15,0.0,2021-04-06
O’Higgins,Primera,16,646.0,2021-04-06
O’Higgins,Primera,17,684.0,2021-04-06
O’Higgins,Primera,18,1327.0,2021-04-06
O’Higgins,Primera,19,1529.0,2021-04-06
O’Higgins,Primera,20,1779.0,2021-04-06
O’Higgins,Primera,21,2013.0,2021-04-06
O’Higgins,Primera,22,2421.0,2021-04-06
O’Higgins,Primera,23,2786.0,2021-04-06
O’Higgins,Primera,24,3034.0,2021-04-06
O’Higgins,Primera,25,3323.0,2021-04-06
O’Higgins,Primera,26,3712.0,2021-04-06
O’Higgins,Primera,27,3854.0,2021-04-06
O’Higgins,Primera,28,4033.0,2021-04-06
O’Higgins,Primera,29,4177.0,2021-04-06
O’Higgins,Primera,30,4635.0,2021-04-06
O’Higgins,Primera,31,4706.0,2021-04-06
O’Higgins,Primera,32,4698.0,2021-04-06
O’Higgins,Primera,33,4599.0,2021-04-06
O’Higgins,Primera,34,4490.0,2021-04-06
O’Higgins,Primera,35,4264.0,2021-04-06
O’Higgins,Primera,36,4168.0,2021-04-06
O’Higgins,Primera,37,4157.0,2021-04-06
O’Higgins,Primera,38,4534.0,2021-04-06
O’Higgins,Primera,39,4622.0,2021-04-06
O’Higgins,Primera,40,4564.0,2021-04-06
O’Higgins,Primera,41,4586.0,2021-04-06
O’Higgins,Primera,42,4339.0,2021-04-06
O’Higgins,Primera,43,4329.0,2021-04-06
O’Higgins,Primera,44,4586.0,2021-04-06
O’Higgins,Primera,45,4923.0,2021-04-06
O’Higgins,Primera,46,4896.0,2021-04-06
O’Higgins,Primera,47,4935.0,2021-04-06
O’Higgins,Primera,48,5187.0,2021-04-06
O’Higgins,Primera,49,5165.0,2021-04-06
O’Higgins,Primera,50,5904.0,2021-04-06
O’Higgins,Primera,51,7452.0,2021-04-06
O’Higgins,Primera,52,9020.0,2021-04-06
O’Higgins,Primera,53,9302.0,2021-04-06
O’Higgins,Primera,54,9791.0,2021-04-06
O’Higgins,Primera,55,9908.0,2021-04-06
O’Higgins,Primera,56,10041.0,2021-04-06
O’Higgins,Primera,57,10394.0,2021-04-06
O’Higgins,Primera,58,10291.0,2021-04-06
O’Higgins,Primera,59,9899.0,2021-04-06
O’Higgins,Primera,60,10404.0,2021-04-06
O’Higgins,Primera,61,9810.0,2021-04-06
O’Higgins,Primera,62,9640.0,2021-04-06
O’Higgins,Primera,63,9580.0,2021-04-06
O’Higgins,Primera,64,9236.0,2021-04-06
O’Higgins,Primera,65,8979.0,2021-04-06
O’Higgins,Primera,66,8512.0,2021-04-06
O’Higgins,Primera,67,8509.0,2021-04-06
O’Higgins,Primera,68,7792.0,2021-04-06
O’Higgins,Primera,69,7312.0,2021-04-06
O’Higgins,Primera,70,6946.0,2021-04-06
O’Higgins,Primera,71,6669.0,2021-04-06
O’Higgins,Primera,72,6455.0,2021-04-06
O’Higgins,Primera,73,6139.0,2021-04-06
O’Higgins,Primera,74,5625.0,2021-04-06
O’Higgins,Primera,75,5410.0,2021-04-06
O’Higgins,Primera,76,5014.0,2021-04-06
O’Higgins,Primera,77,4326.0,2021-04-06
O’Higgins,Primera,78,4103.0,2021-04-06
O’Higgins,Primera,79,3772.0,2021-04-06
O’Higgins,Primera,80,25670.0,2021-04-06
O’Higgins,Segunda,15,0.0,2021-04-06
O’Higgins,Segunda,16,7.0,2021-04-06
O’Higgins,Segunda,17,15.0,2021-04-06
O’Higgins,Segunda,18,150.0,2021-04-06
O’Higgins,Segunda,19,304.0,2021-04-06
O’Higgins,Segunda,20,387.0,2021-04-06
O’Higgins,Segunda,21,511.0,2021-04-06
O’Higgins,Segunda,22,778.0,2021-04-06
O’Higgins,Segunda,23,1011.0,2021-04-06
O’Higgins,Segunda,24,1292.0,2021-04-06
O’Higgins,Segunda,25,1571.0,2021-04-06
O’Higgins,Segunda,26,1847.0,2021-04-06
O’Higgins,Segunda,27,2002.0,2021-04-06
O’Higgins,Segunda,28,2114.0,2021-04-06
O’Higgins,Segunda,29,2241.0,2021-04-06
O’Higgins,Segunda,30,2358.0,2021-04-06
O’Higgins,Segunda,31,2337.0,2021-04-06
O’Higgins,Segunda,32,2368.0,2021-04-06
O’Higgins,Segunda,33,2252.0,2021-04-06
O’Higgins,Segunda,34,2198.0,2021-04-06
O’Higgins,Segunda,35,2002.0,2021-04-06
O’Higgins,Segunda,36,2005.0,2021-04-06
O’Higgins,Segunda,37,1883.0,2021-04-06
O’Higgins,Segunda,38,2043.0,2021-04-06
O’Higgins,Segunda,39,2013.0,2021-04-06
O’Higgins,Segunda,40,1926.0,2021-04-06
O’Higgins,Segunda,41,1816.0,2021-04-06
O’Higgins,Segunda,42,1709.0,2021-04-06
O’Higgins,Segunda,43,1619.0,2021-04-06
O’Higgins,Segunda,44,1677.0,2021-04-06
O’Higgins,Segunda,45,1726.0,2021-04-06
O’Higgins,Segunda,46,1694.0,2021-04-06
O’Higgins,Segunda,47,1667.0,2021-04-06
O’Higgins,Segunda,48,1792.0,2021-04-06
O’Higgins,Segunda,49,1700.0,2021-04-06
O’Higgins,Segunda,50,1667.0,2021-04-06
O’Higgins,Segunda,51,1619.0,2021-04-06
O’Higgins,Segunda,52,1771.0,2021-04-06
O’Higgins,Segunda,53,1832.0,2021-04-06
O’Higgins,Segunda,54,1928.0,2021-04-06
O’Higgins,Segunda,55,1944.0,2021-04-06
O’Higgins,Segunda,56,3246.0,2021-04-06
O’Higgins,Segunda,57,3555.0,2021-04-06
O’Higgins,Segunda,58,3919.0,2021-04-06
O’Higgins,Segunda,59,4072.0,2021-04-06
O’Higgins,Segunda,60,7751.0,2021-04-06
O’Higgins,Segunda,61,7767.0,2021-04-06
O’Higgins,Segunda,62,7825.0,2021-04-06
O’Higgins,Segunda,63,8042.0,2021-04-06
O’Higgins,Segunda,64,7859.0,2021-04-06
O’Higgins,Segunda,65,8151.0,2021-04-06
O’Higgins,Segunda,66,7818.0,2021-04-06
O’Higgins,Segunda,67,7846.0,2021-04-06
O’Higgins,Segunda,68,7235.0,2021-04-06
O’Higgins,Segunda,69,6826.0,2021-04-06
O’Higgins,Segunda,70,6540.0,2021-04-06
O’Higgins,Segunda,71,6310.0,2021-04-06
O’Higgins,Segunda,72,6133.0,2021-04-06
O’Higgins,Segunda,73,5807.0,2021-04-06
O’Higgins,Segunda,74,5306.0,2021-04-06
O’Higgins,Segunda,75,5117.0,2021-04-06
O’Higgins,Segunda,76,4768.0,2021-04-06
O’Higgins,Segunda,77,4097.0,2021-04-06
O’Higgins,Segunda,78,3868.0,2021-04-06
O’Higgins,Segunda,79,3583.0,2021-04-06
O’Higgins,Segunda,80,24080.0,2021-04-06
Maule,Primera,15,0.0,2021-04-06
Maule,Primera,16,379.0,2021-04-06
Maule,Primera,17,432.0,2021-04-06
Maule,Primera,18,1380.0,2021-04-06
Maule,Primera,19,1807.0,2021-04-06
Maule,Primera,20,1924.0,2021-04-06
Maule,Primera,21,2166.0,2021-04-06
Maule,Primera,22,2637.0,2021-04-06
Maule,Primera,23,3052.0,2021-04-06
Maule,Primera,24,3604.0,2021-04-06
Maule,Primera,25,3973.0,2021-04-06
Maule,Primera,26,4370.0,2021-04-06
Maule,Primera,27,4520.0,2021-04-06
Maule,Primera,28,4768.0,2021-04-06
Maule,Primera,29,5154.0,2021-04-06
Maule,Primera,30,5284.0,2021-04-06
Maule,Primera,31,5594.0,2021-04-06
Maule,Primera,32,5428.0,2021-04-06
Maule,Primera,33,5192.0,2021-04-06
Maule,Primera,34,4969.0,2021-04-06
Maule,Primera,35,4799.0,2021-04-06
Maule,Primera,36,4715.0,2021-04-06
Maule,Primera,37,4741.0,2021-04-06
Maule,Primera,38,5006.0,2021-04-06
Maule,Primera,39,5264.0,2021-04-06
Maule,Primera,40,4993.0,2021-04-06
Maule,Primera,41,4943.0,2021-04-06
Maule,Primera,42,4846.0,2021-04-06
Maule,Primera,43,4919.0,2021-04-06
Maule,Primera,44,5224.0,2021-04-06
Maule,Primera,45,5521.0,2021-04-06
Maule,Primera,46,5491.0,2021-04-06
