datetimes,Grupo de edad,dead,icu_total,icu_original,icu_gamma
2021-04-28,>=70,49.142857142857146,13.455242129585791,9.6366599620094,3.8185821675763734
2021-04-29,>=70,49.857142857142854,13.247443840916349,9.430013579895913,3.8174302610204363
2021-04-30,>=70,49.142857142857146,13.041520936373306,9.22658266399959,3.8149382723737326
2021-05-01,>=70,49.142857142857146,12.840700068804777,9.028049734421327,3.812650334383457
2021-05-02,>=70,47.142857142857146,12.647264891940754,8.835586257766279,3.8116786341744726
2021-05-03,>=70,46.857142857142854,12.462451295269824,8.64980908854357,3.812642206726263
2021-05-04,>=70,46.42857142857143,12.28652135575606,8.47082652804068,3.815694827715384
2021-05-05,>=70,45.285714285714285,12.118951808493682,8.298343650416415,3.820608158077277
2021-05-06,>=70,45.42857142857143,11.958652924312988,8.131768318418183,3.826884605894809
2021-05-07,>=70,45.857142857142854,11.804236011605093,7.970349299720406,3.8338867118846975
2021-05-08,>=70,50.285714285714285,11.654309235445469,7.813337989188542,3.8409712462569274
2021-05-09,>=70,51.857142857142854,11.50771925079771,7.660110859337663,3.847608391460061
2021-05-10,>=70,51.857142857142854,11.363737406537531,7.5102654607237875,3.853471945813749
2021-05-11,>=70,53.57142857142857,11.22211364016114,7.363624513141283,3.8584891270198405
2021-05-12,>=70,55.42857142857143,11.083154671643562,7.2203178422594005,3.8628368293841517
2021-05-13,>=70,50.0,10.947540251811699,7.080659564466648,3.866880687345047
2021-05-14,>=70,50.285714285714285,10.816122910755864,6.94504327017802,3.871079640577845
2021-05-15,>=70,46.714285714285715,10.689740005319004,6.813845457870155,3.8758945474488393
